Harga,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Kecamatan
4900000000,4,4,152,180,SHM,3500,3,Baru,2,1,1,Kelapa Dua
4900000000,4,3,153,196,PPJB,7700,2,Bagus,1,1,1,Kelapa Dua
4900000000,5,4,180,250,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4900000000,4,3,144,174,Lainnya,2200,2,Bagus,2,1,1,Kelapa Dua
4900000000,4,3,200,300,SHM,6600,2,Bagus,2,1,1,Kelapa Dua
4900000000,4,6,180,360,SHM,7700,2,Bagus,1,0,1,Pagedangan
4900000000,4,4,200,196,Lainnya,4400,2,Bagus,1,1,1,Pagedangan
4950000000,4,4,216,255,SHM,3500,3,Bagus,2,4,0,Pagedangan
4950000000,4,4,120,195,SHM,11000,3,Bagus,2,1,1,Pagedangan
400000000,2,1,60,38,SHM,1300,1,Bagus,2,0,0,Cikupa
412000000,2,1,64,45,SHM,1300,1,Baru,1,0,0,Sepatan
425000000,2,1,72,45,SHM,1300,1,Bagus,1,0,0,Cikupa
425000000,2,1,60,30,SHM,1300,1,Bagus,1,0,0,Pasar Kemis
425000000,2,1,72,36,SHM,1300,1,Butuh Renovasi,1,0,0,Cikupa
435000000,2,1,72,60,SHM,1300,1,Bagus,1,0,0,Cikupa
450000000,1,2,31,33,SHM,2200,2,Bagus,1,0,0,Legok
450000000,2,1,60,40,SHM,1300,1,Bagus,1,0,0,Cikupa
450000000,2,1,72,72,SHM,2200,1,Bagus,1,0,0,Cikupa
450000000,3,2,72,72,SHM,1300,1,Bagus,2,0,0,Cikupa
450000000,2,1,60,36,SHM,1300,1,Butuh Renovasi,1,0,0,Cisauk
450000000,2,1,60,40,SHM,1300,1,Bagus,1,0,0,Cikupa
450000000,3,1,60,70,SHM,2200,2,Bagus,1,0,0,Curug
450000000,2,1,72,90,SHM,1300,1,Bagus,1,0,0,Cikupa
465000000,3,1,72,54,SHM,1300,1,Bagus,1,0,0,Cikupa
465000000,2,1,60,45,SHM,1300,1,Bagus,1,0,0,Legok
467000000,1,2,37,39,PPJB,2200,1,Bagus,1,0,0,Legok
470000000,2,1,96,96,SHM,2200,1,Bagus,1,0,0,Cikupa
475000000,2,1,72,45,SHM,1300,1,Bagus,1,0,0,Cikupa
475000000,2,1,72,54,HGB,1300,1,Bagus,1,0,0,Cikupa
480000000,3,1,72,39,HGB,2200,1,Bagus,1,1,1,Cisauk
488000000,2,1,50,31,HGB,1300,1,Baru,1,0,0,Panongan
490000000,3,2,72,65,SHM,2200,1,Baru,2,0,0,Cikupa
495000000,2,1,72,36,Lainnya,900,1,Bagus,1,0,0,Cikupa
499000000,3,2,60,72,SHM,2200,2,Bagus,2,0,0,Kelapa Dua
5000000000,4,3,158,197,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
5000000000,4,3,158,197,Lainnya,7700,3,Bagus,2,1,1,Kelapa Dua
5000000000,3,3,200,250,Lainnya,4400,2,Bagus,1,1,1,Kelapa Dua
5000000000,4,4,150,237,SHM,5500,3,Baru,2,1,1,Kelapa Dua
5000000000,4,5,205,400,SHM,7700,2,Bagus,1,1,1,Pagedangan
5000000000,5,5,209,232,SHM,2200,3,Baru,2,1,1,Kelapa Dua
5000000000,4,4,120,195,SHM,4400,3,Bagus,2,1,1,Pagedangan
5000000000,3,3,220,197,Lainnya,4400,2,Bagus,2,0,1,Pagedangan
5000000000,4,4,200,228,SHM,4400,2,Bagus,1,1,1,Pagedangan
5000000000,4,3,300,241,SHM,3500,2,Bagus,1,1,1,Pagedangan
5000000000,4,4,337,289,SHM,5500,2,Butuh Renovasi,1,1,1,Kelapa Dua
5000000000,4,4,206,210,Lainnya,3500,2,Bagus,1,1,0,Kelapa Dua
5100000000,4,4,144,200,Lainnya,2200,2,Baru,2,1,1,Kelapa Dua
5100000000,5,4,150,237,SHM,6600,3,Bagus,3,1,1,Kelapa Dua
5130000000,4,4,214,179,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
5200000000,3,2,170,193,Lainnya,4400,2,Bagus,2,1,1,Kelapa Dua
5200000000,3,3,180,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
5250000000,4,3,200,221,PPJB,2200,2,Bagus,1,1,1,Kelapa Dua
5250000000,5,4,204,300,SHM,7700,3,Bagus,1,1,1,Kelapa Dua
5300000000,4,3,182,207,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
5300000000,4,3,182,207,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
5300000000,3,3,170,193,SHM,3500,3,Bagus,1,1,1,Kelapa Dua
5300000000,4,2,239,180,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
5300000000,4,4,220,186,Lainnya,3500,2,Baru,2,1,1,Pagedangan
5300000000,3,2,170,193,Lainnya,4400,3,Bagus,2,1,0,Kelapa Dua
5300000000,4,3,182,207,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
5300000000,3,3,252,330,SHM,5500,2,Bagus,1,1,1,Pagedangan
5300000000,3,2,170,193,Lainnya,11000,1,Bagus,1,1,1,Kelapa Dua
5300000000,4,3,180,260,Lainnya,4400,1,Baru,2,1,1,Pagedangan
5300000000,4,3,182,207,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
5300000000,4,3,182,207,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
5400000000,4,4,180,280,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
5500000000,4,3,180,200,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
5500000000,4,3,135,150,PPJB,3300,2,Baru,2,1,1,Kelapa Dua
5500000000,4,3,144,358,Lainnya,11000,3,Bagus,2,2,1,Kelapa Dua
5500000000,4,3,213,201,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
5500000000,4,4,200,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
5500000000,4,3,141,180,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
5500000000,5,5,144,248,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
5500000000,4,4,205,330,SHM,2200,2,Bagus,2,1,1,Pagedangan
5500000000,4,4,205,330,Lainnya,2200,2,Bagus,2,1,1,Pagedangan
5500000000,4,3,250,200,Lainnya,2200,1,Bagus,1,0,0,Kelapa Dua
5500000000,3,3,170,193,Lainnya,5500,3,Bagus,2,1,1,Kelapa Dua
5500000000,4,3,338,300,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
5530000000,4,4,224,260,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
5530000000,3,4,238,160,Lainnya,7700,2,Bagus,1,0,0,Kelapa Dua
5530000000,3,4,238,160,Lainnya,7700,2,Bagus,1,0,0,Kelapa Dua
5600000000,5,4,204,300,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
5600000000,4,3,250,230,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
5600000000,5,4,204,300,SHM,7700,2,Bagus,1,0,0,Kelapa Dua
5600000000,5,5,144,248,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
5700000000,5,5,152,335,Lainnya,2200,3,Baru,3,1,1,Kelapa Dua
5700000000,4,4,152,237,Lainnya,7700,2,Baru,1,1,1,Kelapa Dua
5750000000,6,4,288,340,SHM,4400,2,Bagus,2,1,1,Pagedangan
5800000000,4,3,225,350,SHM,6600,2,Bagus,1,1,1,Pagedangan
5800000000,5,4,200,360,SHM,5500,3,Bagus,2,1,1,Kelapa Dua
5900000000,5,5,511,500,Lainnya,13200,3,Baru,2,2,1,Cikupa
5900000000,4,3,170,214,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
5900000000,4,3,250,240,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
5900000000,4,3,180,200,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
5900000000,4,3,170,214,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
5950000000,4,3,250,240,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
5950000000,4,3,340,300,Lainnya,5500,2,Bagus,2,1,1,Pagedangan
5990000000,4,4,300,271,SHM,6600,2,Bagus,3,2,1,Pagedangan
500000000,3,1,80,80,SHM,900,1,Bagus,1,0,0,Kelapa Dua
500000000,3,1,80,80,SHM,900,1,Bagus,1,0,0,Kelapa Dua
500000000,2,1,60,60,SHM,900,1,Bagus,1,1,0,Kelapa Dua
500000000,3,1,80,80,SHM,900,1,Bagus,1,0,0,Kelapa Dua
500000000,3,1,80,80,SHM,900,1,Bagus,1,0,0,Kelapa Dua
500000000,3,2,60,54,SHM,2200,2,Baru,1,0,0,Rajeg
500000000,2,1,60,35,SHM,1300,1,Baru,1,0,0,Sepatan
500000000,3,2,72,60,HGB,1300,1,Bagus,1,0,0,Cikupa
500000000,1,1,96,72,SHM,2200,1,Bagus,1,1,1,Pasar Kemis
500000000,2,1,60,45,SHM,1300,2,Bagus,2,0,0,Sepatan
500000000,2,1,72,108,SHM,1300,1,Bagus,1,0,0,Cikupa
500000000,3,1,96,80,SHM,2200,1,Bagus,1,0,0,Tigaraksa
510000000,2,1,67,52,SHM,1300,2,Baru,1,0,0,Kelapa Dua
525000000,3,2,81,55,Lainnya,1300,1,Bagus,1,0,0,Cikupa
530000000,2,1,72,42,SHM,1300,1,Bagus,1,0,0,Cikupa
550000000,3,2,81,70,SHM,1300,1,Baru,2,0,0,Cikupa
550000000,2,2,60,45,SHM,1300,1,Bagus,1,0,0,Pasar Kemis
550000000,1,1,63,27,PPJB,1300,1,Bagus,1,0,0,Pasar Kemis
550000000,2,1,72,31,SHM,1300,1,Bagus,1,0,0,Cikupa
550000000,3,1,75,60,SHM,3500,2,Bagus,1,0,0,Rajeg
550000000,2,1,72,54,SHM,1300,1,Bagus,1,0,0,Kadu
550000000,3,2,72,72,SHM,2200,2,Baru,1,0,0,Cikupa
550000000,2,1,72,40,SHM,1300,1,Bagus,1,0,0,Cisauk
550000000,2,2,70,100,HGB,2200,2,Bagus,1,1,0,Panongan
560000000,2,1,60,60,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
560000000,2,1,60,60,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
560000000,2,2,72,50,SHM,1300,1,Bagus,1,0,0,Cikupa
560000000,2,1,60,60,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
560000000,3,2,72,65,SHM,1300,1,Baru,2,0,0,Cikupa
560000000,3,2,72,65,SHM,1300,1,Baru,2,0,0,Cikupa
560000000,2,1,66,40,SHM,1300,1,Butuh Renovasi,1,0,0,Kelapa Dua
565000000,2,1,60,50,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
570000000,2,2,50,55,Lainnya,2200,2,Bagus,1,0,0,Cisauk
570000000,2,1,50,29,Lainnya,2200,1,Bagus,1,0,0,Legok
570000000,2,1,50,29,SHM,2200,1,Baru,1,0,0,Legok
570000000,3,2,60,80,SHM,1300,1,Bagus,1,0,0,Legok
571000000,3,1,48,72,SHM,1300,1,Bagus,1,0,0,Legok
575000000,3,2,81,70,SHM,1300,1,Bagus,1,0,0,Cikupa
575000000,3,1,72,90,HGB,1300,1,Bagus,1,0,0,Cikupa
575000000,3,2,120,125,SHM,2200,2,Bagus,1,0,0,Balaraja
590000000,2,1,72,45,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
590000000,2,1,78,50,SHM,2200,1,Bagus,1,0,0,Cikupa
590000000,2,1,102,46,Lainnya,2200,1,Bagus,1,0,0,Cikupa
590000000,2,1,84,60,SHM,2200,1,Bagus,1,0,0,Cikupa
590000000,2,1,102,46,Lainnya,2200,1,Bagus,2,0,0,Cikupa
590000000,2,1,72,45,SHM,2200,1,Bagus,1,0,0,Cikupa
595000000,3,1,72,90,HGB,1300,1,Bagus,1,0,0,Cikupa
595000000,3,1,72,65,SHM,2200,2,Baru,1,0,0,Cikupa
598000000,3,2,81,60,SHM,1300,1,Bagus,1,0,0,Cikupa
6000000000,5,4,180,248,Lainnya,3500,2,Bagus,2,0,1,Pagedangan
6000000000,5,5,171,248,SHM,11000,3,Bagus,2,1,1,Kelapa Dua
6080000000,3,4,720,150,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
6200000000,5,5,300,300,SHM,11000,2,Bagus,2,1,1,Pagedangan
6200000000,4,3,238,164,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
6300000000,4,3,162,208,SHM,6600,2,Bagus,2,1,1,Kelapa Dua
6300000000,4,3,150,300,Lainnya,7700,2,Bagus,2,1,1,Pagedangan
6300000000,5,5,171,248,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
6380000000,4,3,180,237,SHM,6600,2,Baru,2,0,0,Kelapa Dua
6400000000,5,5,171,277,SHM,4400,3,Baru,3,1,1,Kelapa Dua
6400000000,5,5,171,378,Lainnya,2200,3,Baru,3,1,1,Kelapa Dua
6450000000,4,3,340,300,Lainnya,5500,2,Bagus,2,1,1,Pagedangan
6500000000,5,3,253,233,SHM,5500,2,Bagus,3,1,1,Kelapa Dua
6500000000,5,3,253,233,SHM,5500,2,Bagus,3,1,1,Kelapa Dua
6500000000,5,3,253,233,SHM,5500,2,Bagus,3,1,1,Kelapa Dua
6500000000,5,3,253,233,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
6500000000,5,3,253,233,SHM,5500,2,Bagus,3,1,1,Kelapa Dua
6500000000,4,4,278,225,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
6500000000,9,6,336,400,Lainnya,10600,2,Bagus,1,1,1,Pagedangan
6500000000,5,3,253,233,SHM,5500,2,Bagus,3,1,1,Kelapa Dua
6500000000,5,4,250,220,SHM,3500,1,Bagus,2,0,0,Pagedangan
6500000000,3,2,300,395,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
6500000000,5,3,330,410,Lainnya,4400,1,Bagus,1,1,1,Pagedangan
6600000000,4,4,144,248,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
6600000000,5,5,144,248,SHM,4400,3,Baru,2,0,1,Kelapa Dua
6650000000,4,3,330,400,Lainnya,3500,2,Bagus,2,2,1,Pagedangan
6700000000,4,3,153,196,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
6700000000,4,3,153,196,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
6700000000,4,4,386,390,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
6800000000,4,3,330,400,Lainnya,5500,2,Bagus,1,1,1,Pagedangan
6800000000,4,3,330,400,SHM,4400,2,Bagus,1,1,1,Pagedangan
6900000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
6900000000,5,3,270,350,SHM,7700,2,Bagus,2,1,1,Kelapa Dua
6900000000,4,3,191,200,HGB,2200,2,Bagus,1,1,1,Kelapa Dua
6900000000,4,3,196,196,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
6900000000,5,3,270,350,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
6950000000,4,3,228,315,SHM,11000,2,Bagus,2,1,0,Kelapa Dua
6950000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
6950000000,4,3,228,280,SHM,4400,1,Bagus,2,0,1,Kelapa Dua
6950000000,5,3,260,350,SHM,7700,2,Bagus,2,1,1,Kelapa Dua
6950000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
6950000000,5,3,270,300,SHM,10600,2,Bagus,2,1,1,Kelapa Dua
6950000000,4,4,297,450,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
6950000000,4,3,228,315,Lainnya,11000,2,Bagus,2,1,1,Kelapa Dua
6950000000,4,3,228,280,SHM,11000,2,Bagus,1,1,1,Kelapa Dua
6950000000,4,4,256,350,SHM,5500,2,Bagus,2,1,1,Pagedangan
6950000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
600000000,3,2,72,100,SHM,1300,2,Baru,1,0,0,Cikupa
600000000,2,1,72,50,SHM,2200,1,Bagus,1,0,0,Pasar Kemis
600000000,3,2,72,90,SHM,1300,2,Baru,2,0,0,Cikupa
600000000,2,1,102,80,SHM,2200,1,Bagus,2,0,0,Cikupa
600000000,2,1,50,33,SHM,2200,1,Bagus,1,0,0,Cisauk
600000000,2,1,84,46,SHM,2200,1,Baru,1,0,0,Pasar Kemis
600000000,2,1,102,46,SHM,2200,1,Bagus,1,0,0,Cikupa
600000000,2,1,102,80,SHM,2200,1,Bagus,2,0,0,Cikupa
600000000,2,2,87,70,SHM,2200,1,Bagus,1,0,0,Curug
600000000,3,2,58,60,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
605000000,2,1,102,46,PPJB,2200,1,Bagus,1,0,0,Cikupa
610000000,2,1,72,48,HGB,2200,1,Bagus,1,0,0,Cisauk
610000000,2,2,52,90,Lainnya,1300,2,Bagus,1,0,0,Cisauk
610000000,2,1,72,40,SHM,1300,1,Bagus,1,0,0,Curug
610000000,2,1,72,50,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
610000000,2,1,82,75,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
610000000,2,1,102,46,PPJB,2200,1,Bagus,1,0,0,Cikupa
610000000,2,1,72,36,SHM,2200,2,Bagus,1,0,0,Cikupa
610000000,2,1,72,45,SHM,2200,1,Bagus,1,0,0,Sepatan
620000000,2,1,102,46,SHM,2200,1,Bagus,1,1,1,Cikupa
625000000,2,1,102,46,SHM,2200,1,Bagus,1,0,0,Cikupa
625000000,2,1,102,46,SHM,2200,1,Bagus,1,0,0,Cikupa
635000000,2,3,52,55,SHM,2200,2,Bagus,1,0,0,Legok
640000000,2,1,60,40,SHM,1300,1,Baru,1,0,0,Kelapa Dua
650000000,2,1,115,42,SHM,1300,1,Bagus,1,0,0,Cikupa
650000000,3,2,72,65,SHM,1300,1,Baru,2,0,0,Cikupa
650000000,2,1,72,42,SHM,2200,1,Bagus,1,0,0,Curug
650000000,2,1,90,90,HGB,2200,1,Bagus,1,0,0,Cikupa
650000000,2,1,72,72,SHM,2200,2,Bagus,1,0,0,Sepatan
650000000,3,2,159,159,SHM,3300,1,Butuh Renovasi,1,1,1,Legok
650000000,2,1,102,46,Lainnya,2200,1,Bagus,1,0,0,Cikupa
650000000,2,1,96,65,SHM,2200,2,Bagus,1,0,0,Cikupa
650000000,2,1,102,46,Lainnya,2200,1,Bagus,1,0,0,Cikupa
650000000,3,2,72,100,HGB,1300,2,Baru,1,0,0,Cikupa
650000000,3,2,72,90,SHM,2200,1,Baru,1,0,0,Cikupa
650000000,4,2,72,80,SHM,2200,3,Butuh Renovasi,1,1,0,Curug
660000000,2,1,96,45,SHM,2200,1,Bagus,1,0,0,Cikupa
670000000,2,1,69,45,SHM,1300,1,Bagus,1,1,0,Kelapa Dua
670000000,2,1,60,50,SHM,900,1,Bagus,1,0,0,Kelapa Dua
670000000,2,1,72,72,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
670000000,3,2,77,36,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
675000000,3,2,72,80,SHM,1300,2,Baru,1,0,0,Cikupa
675000000,2,1,126,63,SHM,1300,1,Bagus,1,1,1,Cikupa
675000000,2,1,72,39,HGB,2200,1,Bagus,1,0,0,Cisauk
683000000,2,3,52,55,PPJB,2200,2,Bagus,1,0,0,Legok
690000000,2,2,32,40,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
690000000,2,1,120,40,SHM,1300,1,Bagus,1,0,0,Cikupa
7000000000,4,4,297,450,SHM,5500,1,Bagus,1,0,0,Kelapa Dua
7000000000,5,3,261,300,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
7000000000,4,3,330,410,SHM,5500,2,Bagus,1,1,1,Pagedangan
7190000000,5,4,500,280,SHM,3500,1,Bagus,1,0,0,Kelapa Dua
7190000000,5,4,500,280,SHM,3500,1,Bagus,1,0,0,Kelapa Dua
7200000000,4,3,270,280,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
7200000000,5,5,176,338,SHM,11000,3,Baru,3,1,1,Kelapa Dua
7200000000,5,5,176,338,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
7220000000,5,5,176,338,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
7300000000,5,4,180,237,PPJB,6600,2,Bagus,2,1,1,Kelapa Dua
7350000000,4,3,228,315,SHM,11000,2,Bagus,3,1,1,Kelapa Dua
7350000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
7350000000,4,3,228,315,SHM,11000,2,Bagus,2,1,1,Kelapa Dua
7350000000,4,3,228,315,SHM,11000,2,Bagus,2,0,1,Kelapa Dua
7500000000,4,4,286,325,Lainnya,4400,2,Bagus,1,1,1,Kelapa Dua
7500000000,4,5,286,325,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
7500000000,4,5,286,325,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
7500000000,4,4,286,325,SHM,5500,2,Baru,2,1,1,Kelapa Dua
7500000000,4,3,279,300,SHM,11000,2,Bagus,2,1,1,Pagedangan
7500000000,4,4,286,325,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
7500000000,4,4,286,325,SHM,3500,1,Bagus,1,1,2,Kelapa Dua
7500000000,4,3,288,216,SHM,3500,2,Bagus,2,2,1,Kelapa Dua
7500000000,5,5,250,300,SHM,7700,3,Bagus,2,1,1,Kelapa Dua
7500000000,4,3,330,216,Lainnya,3500,2,Bagus,2,2,1,Kelapa Dua
7500000000,4,3,288,216,SHM,3500,2,Bagus,3,2,1,Kelapa Dua
7500000000,5,4,480,310,SHM,7700,2,Bagus,2,1,2,Pagedangan
7500000000,4,4,285,325,PPJB,4400,2,Bagus,2,1,1,Kelapa Dua
7500000000,4,4,286,325,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
7560000000,4,4,252,350,Lainnya,3500,3,Baru,2,1,1,Pagedangan
7600000000,4,3,288,203,Lainnya,3500,2,Baru,2,2,1,Kelapa Dua
7700000000,4,3,200,229,Lainnya,6600,2,Baru,1,1,1,Kelapa Dua
7800000000,4,4,286,325,SHM,5500,2,Baru,2,1,1,Kelapa Dua
7800000000,4,3,288,216,PPJB,3500,2,Bagus,2,2,1,Kelapa Dua
7800000000,4,4,286,325,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
7800000000,4,3,288,216,Lainnya,3500,1,Bagus,2,2,2,Kelapa Dua
7800000000,5,6,300,420,SHM,10600,2,Bagus,2,1,1,Kelapa Dua
7800000000,4,4,286,325,Lainnya,4400,2,Bagus,2,1,1,Kelapa Dua
7800000000,4,4,300,420,SHM,10600,2,Bagus,2,2,1,Kelapa Dua
7800000000,3,3,160,320,Lainnya,3500,2,Bagus,1,1,0,Kelapa Dua
7800000000,4,4,268,325,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
7800000000,4,3,288,216,Lainnya,3500,1,Bagus,1,2,1,Kelapa Dua
7800000000,4,4,286,325,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
7900000000,4,4,221,170,Lainnya,7700,2,Baru,2,1,1,Pagedangan
700000000,2,1,119,80,SHM,2200,1,Bagus,1,0,0,Cikupa
700000000,2,1,60,36,SHM,2200,1,Baru,1,0,0,Cisauk
700000000,2,1,120,40,SHM,1300,1,Bagus,1,0,0,Cikupa
700000000,2,1,72,54,Lainnya,2200,1,Bagus,1,1,0,Kelapa Dua
700000000,2,1,120,100,SHM,1300,1,Bagus,1,0,0,Cikupa
700000000,3,2,60,62,SHM,2200,2,Baru,2,0,0,Cikupa
700000000,3,2,60,62,SHM,2200,2,Baru,2,0,0,Pasar Kemis
700000000,2,1,120,150,HGB,2200,2,Bagus,1,1,1,Cikupa
700000000,3,2,60,140,SHM,2200,2,Bagus,1,0,0,Cikupa
700000000,3,3,62,65,SHM,2200,2,Bagus,2,0,0,Cisauk
700000000,2,1,102,46,SHM,1300,1,Bagus,1,0,0,Cikupa
700000000,3,2,107,100,SHM,2200,1,Bagus,1,0,0,Kelapa Dua
710000000,3,2,90,54,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
710000000,2,2,90,75,SHM,2200,1,Bagus,1,0,0,Teluk Naga
715000000,3,2,120,100,SHM,1300,1,Bagus,2,0,0,Cikupa
715000000,3,2,120,120,SHM,1300,1,Baru,2,0,0,Cikupa
720000000,3,1,96,96,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
720000000,3,1,96,96,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
720000000,3,1,96,96,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
720000000,1,2,60,90,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
725000000,2,1,94,72,SHM,1300,1,Butuh Renovasi,1,0,0,Cisauk
740000000,2,1,72,48,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
750000000,2,1,84,44,Lainnya,2200,1,Bagus,1,1,1,Cikupa
750000000,3,2,90,150,SHM,3500,1,Bagus,2,1,1,Cikupa
750000000,2,2,84,84,SHM,1300,1,Bagus,1,0,0,Cikupa
750000000,2,1,108,45,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
750000000,2,1,70,45,SHM,2200,1,Bagus,1,0,0,Cisauk
750000000,2,1,90,80,SHM,1300,1,Bagus,1,0,0,Teluk Naga
750000000,2,1,72,45,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
750000000,2,1,119,62,Lainnya,2200,1,Bagus,1,0,0,Cikupa
750000000,2,1,72,48,Lainnya,2200,1,Bagus,1,0,0,Cikupa
750000000,2,1,119,62,Lainnya,2200,2,Bagus,1,0,0,Cikupa
750000000,3,2,102,100,HGB,1300,1,Bagus,1,0,0,Cikupa
750000000,2,1,90,53,SHM,1300,1,Bagus,1,1,1,Cikupa
750000000,2,2,40,65,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
750000000,3,2,90,125,SHM,2200,2,Bagus,2,0,0,Cikupa
760000000,2,1,105,35,SHM,1300,1,Bagus,1,0,0,Cisauk
760000000,3,3,84,74,SHM,3500,2,Baru,2,0,0,Cikupa
760000000,3,3,84,74,SHM,2200,2,Baru,1,0,0,Cikupa
760000000,3,3,84,74,SHM,2200,2,Baru,2,0,0,Cikupa
760000000,3,3,84,74,SHM,3500,2,Baru,2,0,0,Pasar Kemis
760000000,2,1,72,34,HGB,2200,2,Bagus,1,0,0,Cikupa
760000000,3,3,84,74,SHM,3500,2,Baru,2,0,0,Cikupa
775000000,3,2,120,112,SHM,2200,1,Bagus,1,0,0,Legok
775000000,2,1,66,50,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
775000000,2,1,90,65,HGB,1300,1,Bagus,1,1,1,Cikupa
780000000,4,1,72,72,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
780000000,3,3,90,150,SHM,1300,2,Bagus,1,0,0,Kelapa Dua
780000000,1,2,60,45,SHM,1300,1,Bagus,1,0,0,Kelapa Dua
780000000,3,2,60,60,SHM,2200,2,Bagus,1,0,0,Sepatan
780000000,3,2,72,144,SHM,2200,2,Bagus,1,0,0,Cikupa
785000000,3,2,90,45,SHM,1300,1,Bagus,1,0,0,Cikupa
787000000,3,3,62,64,PPJB,2200,2,Bagus,1,0,0,Legok
790000000,2,2,32,40,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
790000000,2,1,119,62,SHM,2200,1,Baru,1,0,0,Pasar Kemis
798000000,3,3,62,64,SHM,2200,2,Baru,1,0,0,Kelapa Dua
798000000,2,2,102,70,SHM,2200,2,Bagus,1,0,0,Pasar Kemis
8000000000,5,5,209,359,Lainnya,11000,3,Baru,2,1,1,Kelapa Dua
8250000000,4,3,250,284,Lainnya,4400,2,Baru,4,1,1,Kelapa Dua
